a,p,ns1Time,time,activity,patient,source,perspective
http://cltl.nl/leolani/n2mu/cycling0.7444743292845156,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-09-03T00:00:00,2012-10-03 08:35:40.476935,cycling,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/cycling0.7444743292845156,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-09-03T00:00:00,2012-10-03 08:35:40.476935,cycling,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/cycling0.7444743292845156,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-09-03T00:00:00,2012-10-03 08:35:40.476935,cycling,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
http://cltl.nl/leolani/n2mu/cycling0.7444743292845156,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-09-03T00:00:00,2012-10-03 08:35:40.476935,cycling,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#ADMIRATION
http://cltl.nl/leolani/n2mu/have0.30653072885401833,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2014-09-24T00:00:00,2014-10-24 08:35:40.864671,have,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/have0.30653072885401833,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2014-09-24T00:00:00,2014-10-24 08:35:40.864671,have,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/have0.30653072885401833,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2014-09-24T00:00:00,2014-10-24 08:35:40.864671,have,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/have0.30653072885401833,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2014-09-24T00:00:00,2014-10-24 08:35:40.864671,have,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
http://cltl.nl/leolani/n2mu/have0.30653072885401833,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2014-09-24T00:00:00,2014-10-24 08:35:40.864671,have,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/stay_home0.44822623522478,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-04-19T00:00:00,2015-05-19 08:35:41.079450,stay home,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/stay_home0.44822623522478,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-04-19T00:00:00,2015-05-19 08:35:41.079450,stay home,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CARING
http://cltl.nl/leolani/n2mu/stay_home0.44822623522478,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-04-19T00:00:00,2015-05-19 08:35:41.079450,stay home,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#PROBABLE
http://cltl.nl/leolani/n2mu/stay_home0.44822623522478,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-04-19T00:00:00,2015-05-19 08:35:41.079450,stay home,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#FULLY
http://cltl.nl/leolani/n2mu/stay_home0.44822623522478,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-04-19T00:00:00,2015-05-19 08:35:41.079450,stay home,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#NEGATIVE
http://cltl.nl/leolani/n2mu/exercising0.7686186711067261,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2011-01-09T00:00:00,2011-03-09 08:35:39.351607,exercising,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
http://cltl.nl/leolani/n2mu/exercising0.7686186711067261,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2011-01-09T00:00:00,2011-03-09 08:35:39.351607,exercising,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/exercising0.7686186711067261,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2011-01-09T00:00:00,2011-03-09 08:35:39.351607,exercising,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/exercising0.7686186711067261,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2011-01-09T00:00:00,2011-03-09 08:35:39.351607,exercising,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/exercising0.7686186711067261,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2011-01-09T00:00:00,2011-03-09 08:35:39.351607,exercising,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/eat0.1431730813124844,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2010-11-29T00:00:00,2011-01-29 08:35:39.583145,eat,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
http://cltl.nl/leolani/n2mu/eat0.1431730813124844,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2010-11-29T00:00:00,2011-01-29 08:35:39.583145,eat,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/eat0.1431730813124844,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2010-11-29T00:00:00,2011-01-29 08:35:39.583145,eat,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/eat0.1431730813124844,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2010-11-29T00:00:00,2011-01-29 08:35:39.583145,eat,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/eat0.1431730813124844,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2010-11-29T00:00:00,2011-01-29 08:35:39.583145,eat,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/follow0.14848910288437323,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2010-04-07T00:00:00,2010-06-07 08:35:39.859194,follow,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/follow0.14848910288437323,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2010-04-07T00:00:00,2010-06-07 08:35:39.859194,follow,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/follow0.14848910288437323,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2010-04-07T00:00:00,2010-06-07 08:35:39.859194,follow,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/follow0.14848910288437323,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2010-04-07T00:00:00,2010-06-07 08:35:39.859194,follow,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/follow0.14848910288437323,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2010-04-07T00:00:00,2010-06-07 08:35:39.859194,follow,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/emotion#GRATITUDE
http://cltl.nl/leolani/n2mu/exercise0.1005272528256157,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-10-24T00:00:00,2012-12-24 08:35:40.167212,exercise,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/exercise0.1005272528256157,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-10-24T00:00:00,2012-12-24 08:35:40.167212,exercise,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/exercise0.1005272528256157,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-10-24T00:00:00,2012-12-24 08:35:40.167212,exercise,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/exercise0.1005272528256157,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-10-24T00:00:00,2012-12-24 08:35:40.167212,exercise,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
http://cltl.nl/leolani/n2mu/exercise0.1005272528256157,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-10-24T00:00:00,2012-12-24 08:35:40.167212,exercise,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/emotion#APPROVAL
http://cltl.nl/leolani/n2mu/exercise0.1005272528256157,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-10-24T00:00:00,2012-12-24 08:35:40.167212,exercise,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/emotion#ADMIRATION
http://cltl.nl/leolani/n2mu/moderate-intensity_exercise0.29651525788009725,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-10-24T00:00:00,2012-12-24 08:35:40.180863,moderate-intensity exercise,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
http://cltl.nl/leolani/n2mu/moderate-intensity_exercise0.29651525788009725,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-10-24T00:00:00,2012-12-24 08:35:40.180863,moderate-intensity exercise,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/moderate-intensity_exercise0.29651525788009725,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-10-24T00:00:00,2012-12-24 08:35:40.180863,moderate-intensity exercise,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/moderate-intensity_exercise0.29651525788009725,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-10-24T00:00:00,2012-12-24 08:35:40.180863,moderate-intensity exercise,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/moderate-intensity_exercise0.29651525788009725,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-10-24T00:00:00,2012-12-24 08:35:40.180863,moderate-intensity exercise,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/moderate-intensity_exercise0.29651525788009725,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-10-24T00:00:00,2012-12-24 08:35:40.180863,moderate-intensity exercise,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/emotion#APPROVAL
http://cltl.nl/leolani/n2mu/stay_hydrated0.32035751880553,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-10-24T00:00:00,2012-12-24 08:35:40.215280,stay hydrated,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/stay_hydrated0.32035751880553,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-10-24T00:00:00,2012-12-24 08:35:40.215280,stay hydrated,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/stay_hydrated0.32035751880553,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-10-24T00:00:00,2012-12-24 08:35:40.215280,stay hydrated,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/stay_hydrated0.32035751880553,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-10-24T00:00:00,2012-12-24 08:35:40.215280,stay hydrated,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/stay_hydrated0.32035751880553,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-10-24T00:00:00,2012-12-24 08:35:40.215280,stay hydrated,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/emotion#GRATITUDE
http://cltl.nl/leolani/n2mu/excessive_thirst0.933928449623654,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-05-15T00:00:00,2012-07-15 08:35:40.370297,excessive thirst,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
http://cltl.nl/leolani/n2mu/excessive_thirst0.933928449623654,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-05-15T00:00:00,2012-07-15 08:35:40.370297,excessive thirst,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/excessive_thirst0.933928449623654,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-05-15T00:00:00,2012-07-15 08:35:40.370297,excessive thirst,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/excessive_thirst0.933928449623654,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-05-15T00:00:00,2012-07-15 08:35:40.370297,excessive thirst,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/excessive_thirst0.933928449623654,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-05-15T00:00:00,2012-07-15 08:35:40.370297,excessive thirst,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/have0.7771560844419879,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-05-15T00:00:00,2012-07-15 08:35:40.434615,have,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
http://cltl.nl/leolani/n2mu/have0.7771560844419879,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-05-15T00:00:00,2012-07-15 08:35:40.434615,have,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/have0.7771560844419879,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-05-15T00:00:00,2012-07-15 08:35:40.434615,have,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/have0.7771560844419879,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-05-15T00:00:00,2012-07-15 08:35:40.434615,have,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/have0.7771560844419879,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-05-15T00:00:00,2012-07-15 08:35:40.434615,have,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/cycling0.7444743292845156,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-08-03T00:00:00,2012-10-03 08:35:40.470320,cycling,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/cycling0.7444743292845156,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-08-03T00:00:00,2012-10-03 08:35:40.470320,cycling,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/cycling0.7444743292845156,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-08-03T00:00:00,2012-10-03 08:35:40.470320,cycling,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/cycling0.7444743292845156,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-08-03T00:00:00,2012-10-03 08:35:40.470320,cycling,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/cycling0.7444743292845156,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-08-03T00:00:00,2012-10-03 08:35:40.470320,cycling,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/emotion#APPROVAL
http://cltl.nl/leolani/n2mu/cycling0.7444743292845156,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-08-03T00:00:00,2012-10-03 08:35:40.470320,cycling,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/emotion#CARING
http://cltl.nl/leolani/n2mu/rise_again0.05439423357371265,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-08-03T00:00:00,2012-10-03 08:35:40.496456,rise again,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/rise_again0.05439423357371265,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-08-03T00:00:00,2012-10-03 08:35:40.496456,rise again,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/rise_again0.05439423357371265,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-08-03T00:00:00,2012-10-03 08:35:40.496456,rise again,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/rise_again0.05439423357371265,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-08-03T00:00:00,2012-10-03 08:35:40.496456,rise again,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/rise_again0.05439423357371265,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-08-03T00:00:00,2012-10-03 08:35:40.496456,rise again,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/emotion#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/maintain_eating_schedule0.010989746345771656,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-08-03T00:00:00,2012-10-03 08:35:40.543625,maintain eating schedule,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/maintain_eating_schedule0.010989746345771656,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-08-03T00:00:00,2012-10-03 08:35:40.543625,maintain eating schedule,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/maintain_eating_schedule0.010989746345771656,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-08-03T00:00:00,2012-10-03 08:35:40.543625,maintain eating schedule,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/maintain_eating_schedule0.010989746345771656,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-08-03T00:00:00,2012-10-03 08:35:40.543625,maintain eating schedule,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/emotion#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/maintain_eating_schedule0.010989746345771656,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-08-03T00:00:00,2012-10-03 08:35:40.543625,maintain eating schedule,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/sentiment#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/monitor0.08945188295591255,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2011-07-06T00:00:00,2011-09-06 08:35:40.598749,monitor,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
http://cltl.nl/leolani/n2mu/monitor0.08945188295591255,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2011-07-06T00:00:00,2011-09-06 08:35:40.598749,monitor,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/monitor0.08945188295591255,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2011-07-06T00:00:00,2011-09-06 08:35:40.598749,monitor,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/monitor0.08945188295591255,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2011-07-06T00:00:00,2011-09-06 08:35:40.598749,monitor,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/sentiment#NEGATIVE
http://cltl.nl/leolani/n2mu/monitor0.08945188295591255,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2011-07-06T00:00:00,2011-09-06 08:35:40.598749,monitor,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/emotion#CONFUSION
http://cltl.nl/leolani/n2mu/monitor0.08945188295591255,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2011-07-06T00:00:00,2011-09-06 08:35:40.598749,monitor,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#NEGATIVE
http://cltl.nl/leolani/n2mu/eat0.29340822977050485,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2014-08-24T00:00:00,2014-10-24 08:35:40.662863,eat,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/eat0.29340822977050485,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2014-08-24T00:00:00,2014-10-24 08:35:40.662863,eat,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/sentiment#NEGATIVE
http://cltl.nl/leolani/n2mu/eat0.29340822977050485,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2014-08-24T00:00:00,2014-10-24 08:35:40.662863,eat,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#PROBABLE
http://cltl.nl/leolani/n2mu/eat0.29340822977050485,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2014-08-24T00:00:00,2014-10-24 08:35:40.662863,eat,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/emotion#CONFUSION
http://cltl.nl/leolani/n2mu/eat0.29340822977050485,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2014-08-24T00:00:00,2014-10-24 08:35:40.662863,eat,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#NEGATIVE
http://cltl.nl/leolani/n2mu/child's_pose0.560851788210004,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2015-03-19T00:00:00,2015-05-19 08:35:41.065754,child's pose,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/child's_pose0.560851788210004,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2015-03-19T00:00:00,2015-05-19 08:35:41.065754,child's pose,,http://cltl.nl/leolani/friends/Rudolf,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
