a,p,ns1Time,time,activity,patient,source,perspective
http://cltl.nl/leolani/n2mu/utilizing_the_stairs0.25377045428248246,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-04-30T00:00:00,2015-05-31 08:35:56.047239,utilizing the stairs,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/utilizing_the_stairs0.25377045428248246,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-04-30T00:00:00,2015-05-31 08:35:56.047239,utilizing the stairs,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/utilizing_the_stairs0.25377045428248246,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-04-30T00:00:00,2015-05-31 08:35:56.047239,utilizing the stairs,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
http://cltl.nl/leolani/n2mu/utilizing_the_stairs0.25377045428248246,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-04-30T00:00:00,2015-05-31 08:35:56.047239,utilizing the stairs,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#APPROVAL
http://cltl.nl/leolani/n2mu/utilizing_the_stairs0.25377045428248246,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-04-30T00:00:00,2015-05-31 08:35:56.092550,utilizing the stairs,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/utilizing_the_stairs0.25377045428248246,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-04-30T00:00:00,2015-05-31 08:35:56.092550,utilizing the stairs,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/utilizing_the_stairs0.25377045428248246,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-04-30T00:00:00,2015-05-31 08:35:56.092550,utilizing the stairs,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/utilizing_the_stairs0.25377045428248246,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-04-30T00:00:00,2015-05-31 08:35:56.092550,utilizing the stairs,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
http://cltl.nl/leolani/n2mu/utilizing_the_stairs0.25377045428248246,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2015-04-30T00:00:00,2015-05-31 08:35:56.092550,utilizing the stairs,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#APPROVAL
http://cltl.nl/leolani/n2mu/afternoon_walks0.27251997082590274,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-04-26T00:00:00,2012-05-26 08:35:56.351980,afternoon walks,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/afternoon_walks0.27251997082590274,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-04-26T00:00:00,2012-05-26 08:35:56.351980,afternoon walks,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/afternoon_walks0.27251997082590274,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-04-26T00:00:00,2012-05-26 08:35:56.351980,afternoon walks,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/afternoon_walks0.27251997082590274,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-04-26T00:00:00,2012-05-26 08:35:56.351980,afternoon walks,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CARING
http://cltl.nl/leolani/n2mu/afternoon_walks0.27251997082590274,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-04-26T00:00:00,2012-05-26 08:35:56.351980,afternoon walks,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#FULLY
http://cltl.nl/leolani/n2mu/afternoon_walks0.27251997082590274,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-04-26T00:00:00,2012-05-26 08:35:56.372628,afternoon walks,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/afternoon_walks0.27251997082590274,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-04-26T00:00:00,2012-05-26 08:35:56.372628,afternoon walks,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/afternoon_walks0.27251997082590274,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-04-26T00:00:00,2012-05-26 08:35:56.372628,afternoon walks,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/afternoon_walks0.27251997082590274,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-04-26T00:00:00,2012-05-26 08:35:56.372628,afternoon walks,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#APPROVAL
http://cltl.nl/leolani/n2mu/afternoon_walks0.27251997082590274,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-04-26T00:00:00,2012-05-26 08:35:56.372628,afternoon walks,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CARING
http://cltl.nl/leolani/n2mu/afternoon_walks0.27251997082590274,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-04-26T00:00:00,2012-05-26 08:35:56.372628,afternoon walks,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#FULLY
http://cltl.nl/leolani/n2mu/spike0.4888223727926426,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-11-27T00:00:00,2012-12-27 08:35:56.624640,spike,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/spike0.4888223727926426,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-11-27T00:00:00,2012-12-27 08:35:56.624640,spike,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/spike0.4888223727926426,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-11-27T00:00:00,2012-12-27 08:35:56.624640,spike,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/spike0.4888223727926426,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-11-27T00:00:00,2012-12-27 08:35:56.624640,spike,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
http://cltl.nl/leolani/n2mu/spike0.4888223727926426,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-11-27T00:00:00,2012-12-27 08:35:56.624640,spike,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#JOY
http://cltl.nl/leolani/n2mu/afternoon_walks0.08810106190512046,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-11-27T00:00:00,2012-12-27 08:35:56.666549,afternoon walks,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/afternoon_walks0.08810106190512046,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-11-27T00:00:00,2012-12-27 08:35:56.666549,afternoon walks,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/afternoon_walks0.08810106190512046,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-11-27T00:00:00,2012-12-27 08:35:56.666549,afternoon walks,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/afternoon_walks0.08810106190512046,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-11-27T00:00:00,2012-12-27 08:35:56.666549,afternoon walks,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
http://cltl.nl/leolani/n2mu/afternoon_walks0.08810106190512046,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-11-27T00:00:00,2012-12-27 08:35:56.666549,afternoon walks,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#ADMIRATION
http://cltl.nl/leolani/n2mu/managing0.11885917631766196,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-11-27T00:00:00,2012-12-27 08:35:56.694761,managing,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/managing0.11885917631766196,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-11-27T00:00:00,2012-12-27 08:35:56.694761,managing,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/managing0.11885917631766196,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-11-27T00:00:00,2012-12-27 08:35:56.694761,managing,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/managing0.11885917631766196,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-11-27T00:00:00,2012-12-27 08:35:56.694761,managing,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/managing0.11885917631766196,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-11-27T00:00:00,2012-12-27 08:35:56.694761,managing,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#ADMIRATION
http://cltl.nl/leolani/n2mu/try0.35192680797445963,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2010-07-14T00:00:00,2010-08-14 08:35:57.003666,try,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
http://cltl.nl/leolani/n2mu/try0.35192680797445963,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2010-07-14T00:00:00,2010-08-14 08:35:57.003666,try,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/try0.35192680797445963,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2010-07-14T00:00:00,2010-08-14 08:35:57.003666,try,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/try0.35192680797445963,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2010-07-14T00:00:00,2010-08-14 08:35:57.003666,try,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/try0.35192680797445963,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2010-07-14T00:00:00,2010-08-14 08:35:57.003666,try,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
http://cltl.nl/leolani/n2mu/pack0.19732255659328657,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-02-08T00:00:00,2013-03-08 08:35:57.112586,pack,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/pack0.19732255659328657,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-02-08T00:00:00,2013-03-08 08:35:57.112586,pack,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/pack0.19732255659328657,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-02-08T00:00:00,2013-03-08 08:35:57.112586,pack,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/pack0.19732255659328657,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-02-08T00:00:00,2013-03-08 08:35:57.112586,pack,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/pack0.19732255659328657,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-02-08T00:00:00,2013-03-08 08:35:57.112586,pack,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#CARING
http://cltl.nl/leolani/n2mu/pack0.19732255659328657,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2013-02-08T00:00:00,2013-03-08 08:35:57.112586,pack,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#GRATITUDE
http://cltl.nl/leolani/n2mu/strength_training_exercises0.79583762711628,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-19T00:00:00,2011-05-19 08:35:57.593853,strength training exercises,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/strength_training_exercises0.79583762711628,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-19T00:00:00,2011-05-19 08:35:57.593853,strength training exercises,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/strength_training_exercises0.79583762711628,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-19T00:00:00,2011-05-19 08:35:57.593853,strength training exercises,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
http://cltl.nl/leolani/n2mu/strength_training_exercises0.79583762711628,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-19T00:00:00,2011-05-19 08:35:57.593853,strength training exercises,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#APPROVAL
http://cltl.nl/leolani/n2mu/strength_training_exercises0.79583762711628,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-19T00:00:00,2011-05-19 08:35:57.593853,strength training exercises,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#NEGATIVE
http://cltl.nl/leolani/n2mu/strength_training_exercises0.79583762711628,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2011-04-19T00:00:00,2011-05-19 08:35:57.593853,strength training exercises,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#ADMIRATION
http://cltl.nl/leolani/n2mu/cycling0.5361633060839424,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-09-30T00:00:00,2012-10-30 08:35:57.822798,cycling,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/cycling0.5361633060839424,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-09-30T00:00:00,2012-10-30 08:35:57.822798,cycling,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/cycling0.5361633060839424,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-09-30T00:00:00,2012-10-30 08:35:57.822798,cycling,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
http://cltl.nl/leolani/n2mu/cycling0.5361633060839424,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-09-30T00:00:00,2012-10-30 08:35:57.822798,cycling,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#NEGATIVE
http://cltl.nl/leolani/n2mu/cycling0.5361633060839424,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2012-09-30T00:00:00,2012-10-30 08:35:57.822798,cycling,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#ADMIRATION
http://cltl.nl/leolani/n2mu/blood_sugar_control0.359580093257868,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2010-05-04T00:00:00,2010-06-04 08:35:58.066805,blood sugar control,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/blood_sugar_control0.359580093257868,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2010-05-04T00:00:00,2010-06-04 08:35:58.066805,blood sugar control,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/blood_sugar_control0.359580093257868,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2010-05-04T00:00:00,2010-06-04 08:35:58.066805,blood sugar control,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/blood_sugar_control0.359580093257868,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2010-05-04T00:00:00,2010-06-04 08:35:58.066805,blood sugar control,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
http://cltl.nl/leolani/n2mu/blood_sugar_control0.359580093257868,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2010-05-04T00:00:00,2010-06-04 08:35:58.066805,blood sugar control,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#ADMIRATION
http://cltl.nl/leolani/n2mu/blood_sugar_levels_spike0.44203775543829493,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2014-11-23T00:00:00,2014-12-23 08:35:58.187192,blood sugar levels spike,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/blood_sugar_levels_spike0.44203775543829493,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2014-11-23T00:00:00,2014-12-23 08:35:58.187192,blood sugar levels spike,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/emotion#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/blood_sugar_levels_spike0.44203775543829493,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2014-11-23T00:00:00,2014-12-23 08:35:58.187192,blood sugar levels spike,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
http://cltl.nl/leolani/n2mu/blood_sugar_levels_spike0.44203775543829493,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2014-11-23T00:00:00,2014-12-23 08:35:58.187192,blood sugar levels spike,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/factuality#NEGATIVE
http://cltl.nl/leolani/n2mu/blood_sugar_levels_spike0.44203775543829493,http://cltl.nl/leolani/n2mu/time/vagueTime,http://cltl.nl/leolani/n2mu/time/2014-11-23T00:00:00,2014-12-23 08:35:58.187192,blood sugar levels spike,,http://cltl.nl/leolani/friends/agent,http://groundedannotationframework.org/grasp/sentiment#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/establishing_bedtime_routine0.4911369944816103,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-07-04T00:00:00,2012-09-04 08:35:56.281271,establishing bedtime routine,,http://cltl.nl/leolani/friends/Pieter,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/establishing_bedtime_routine0.4911369944816103,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-07-04T00:00:00,2012-09-04 08:35:56.281271,establishing bedtime routine,,http://cltl.nl/leolani/friends/Pieter,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/establishing_bedtime_routine0.4911369944816103,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-07-04T00:00:00,2012-09-04 08:35:56.281271,establishing bedtime routine,,http://cltl.nl/leolani/friends/Pieter,http://groundedannotationframework.org/grasp/level#SOMEWHAT
http://cltl.nl/leolani/n2mu/establishing_bedtime_routine0.4911369944816103,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-07-04T00:00:00,2012-09-04 08:35:56.281271,establishing bedtime routine,,http://cltl.nl/leolani/friends/Pieter,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/establishing_bedtime_routine0.4911369944816103,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-07-04T00:00:00,2012-09-04 08:35:56.281271,establishing bedtime routine,,http://cltl.nl/leolani/friends/Pieter,http://groundedannotationframework.org/grasp/emotion#GRATITUDE
http://cltl.nl/leolani/n2mu/ensuring_balanced_meals_with_protein_and_fiber0.8633672458021189,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-12-26T00:00:00,2013-02-26 08:35:56.439532,ensuring balanced meals with protein and fiber,,http://cltl.nl/leolani/friends/Pieter,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/ensuring_balanced_meals_with_protein_and_fiber0.8633672458021189,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-12-26T00:00:00,2013-02-26 08:35:56.439532,ensuring balanced meals with protein and fiber,,http://cltl.nl/leolani/friends/Pieter,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/ensuring_balanced_meals_with_protein_and_fiber0.8633672458021189,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-12-26T00:00:00,2013-02-26 08:35:56.439532,ensuring balanced meals with protein and fiber,,http://cltl.nl/leolani/friends/Pieter,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/ensuring_balanced_meals_with_protein_and_fiber0.8633672458021189,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-12-26T00:00:00,2013-02-26 08:35:56.439532,ensuring balanced meals with protein and fiber,,http://cltl.nl/leolani/friends/Pieter,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
http://cltl.nl/leolani/n2mu/ensuring_balanced_meals_with_protein_and_fiber0.8633672458021189,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-12-26T00:00:00,2013-02-26 08:35:56.439532,ensuring balanced meals with protein and fiber,,http://cltl.nl/leolani/friends/Pieter,http://groundedannotationframework.org/grasp/emotion#ADMIRATION
http://cltl.nl/leolani/n2mu/going_on_walks_together0.7864673899052551,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-12-26T00:00:00,2013-02-26 08:35:56.583544,going on walks together,,http://cltl.nl/leolani/friends/Pieter,http://groundedannotationframework.org/grasp/factuality#POSITIVE
http://cltl.nl/leolani/n2mu/going_on_walks_together0.7864673899052551,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-12-26T00:00:00,2013-02-26 08:35:56.583544,going on walks together,,http://cltl.nl/leolani/friends/Pieter,http://groundedannotationframework.org/grasp/factuality#UNDERSPECIFIED
http://cltl.nl/leolani/n2mu/going_on_walks_together0.7864673899052551,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-12-26T00:00:00,2013-02-26 08:35:56.583544,going on walks together,,http://cltl.nl/leolani/friends/Pieter,http://groundedannotationframework.org/grasp/sentiment#POSITIVE
http://cltl.nl/leolani/n2mu/going_on_walks_together0.7864673899052551,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-12-26T00:00:00,2013-02-26 08:35:56.583544,going on walks together,,http://cltl.nl/leolani/friends/Pieter,http://groundedannotationframework.org/grasp/level#ALMOST_FULLY
http://cltl.nl/leolani/n2mu/going_on_walks_together0.7864673899052551,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-12-26T00:00:00,2013-02-26 08:35:56.583544,going on walks together,,http://cltl.nl/leolani/friends/Pieter,http://groundedannotationframework.org/grasp/emotion#GRATITUDE
http://cltl.nl/leolani/n2mu/going_on_walks_together0.7864673899052551,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-12-26T00:00:00,2013-02-26 08:35:56.583544,going on walks together,,http://cltl.nl/leolani/friends/Pieter,http://groundedannotationframework.org/grasp/emotion#ADMIRATION
http://cltl.nl/leolani/n2mu/love_my_afternoon_walks0.5034107300994944,http://cltl.nl/leolani/n2mu/time/recurringTime,http://cltl.nl/leolani/n2mu/time/2012-10-27T00:00:00,2012-12-27 08:35:56.659539,love my afternoon walks,,http://cltl.nl/leolani/friends/Pieter,http://groundedannotationframework.org/grasp/emotion#CURIOSITY
